price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,statezip
320000.0,3.0,2.5,2680,7757,2.0,0,0,3,2680,0,31,12,98023
1216000.0,4.0,2.5,3190,8684,1.0,0,3,5,1680,1510,54,0,98006
290000.0,5.0,1.5,2120,7700,1.5,0,0,5,2120,0,59,0,98058
487250.0,4.0,2.0,1690,3250,1.5,0,0,3,1550,140,120,0,98103
339000.0,4.0,2.5,1830,8601,2.0,0,0,3,1830,0,18,0,98038
440000.0,2.0,1.5,1010,1968,1.5,0,0,5,1010,0,115,0,98107
366500.0,4.0,2.75,2070,9300,1.0,0,0,5,1120,950,76,0,98155
462000.0,3.0,1.5,1710,4500,1.5,0,0,3,1410,300,93,67,98118
560000.0,4.0,1.0,1660,4690,1.5,0,0,3,1260,400,76,11,98117
285000.0,4.0,1.75,2080,13629,1.0,0,0,4,1040,1040,66,12,98178
280000.0,3.0,2.5,1270,9675,2.0,0,0,3,1270,0,28,0,98045
210000.0,3.0,1.0,1080,21043,1.0,0,0,3,1080,0,79,22,98106
690000.0,3.0,2.0,1610,5100,1.5,0,0,5,1610,0,81,0,98115
256500.0,2.0,1.0,1120,9912,1.0,0,0,4,1120,0,41,0,98070
411000.0,4.0,2.75,2500,5257,2.0,0,0,3,2500,0,55,58,98118
215000.0,3.0,1.0,970,7275,1.0,0,0,4,970,0,51,0,98031
762000.0,5.0,2.0,3370,5000,1.5,0,0,4,2140,1230,114,0,98109
359950.0,3.0,1.0,1290,189486,1.0,0,0,4,1290,0,61,20,98092
480000.0,4.0,3.5,3370,435600,2.0,0,3,3,3370,0,16,0,98045
1405000.0,4.0,3.5,3410,10769,2.0,0,0,3,3410,0,13,0,98004
390000.0,4.0,2.5,2490,8290,2.0,0,0,3,2490,0,22,0,98092
413500.0,2.0,1.0,770,4000,1.0,0,0,5,770,0,97,65,98117
285000.0,1.0,1.5,810,3211,2.0,0,0,4,810,0,39,10,98033
475000.0,4.0,2.5,3060,10043,1.0,0,0,4,1700,1360,53,0,98133
386591.0,3.0,2.5,1690,1613,2.0,0,0,3,1150,540,7,0,98029
524950.0,3.0,1.75,1890,3825,1.0,0,0,3,1290,600,47,0,98117
241000.0,2.0,2.0,1470,3128,2.0,0,0,3,1470,0,16,0,98038
461000.0,2.0,1.0,1060,7193,1.0,0,0,3,1060,0,95,18,98133
810000.0,4.0,2.5,3480,59242,2.0,0,0,3,3480,0,33,21,98072
885000.0,4.0,2.75,2730,3560,1.5,0,0,3,1550,1180,100,14,98115
247000.0,3.0,2.25,1580,7941,2.0,0,0,4,1580,0,35,0,98023
296500.0,3.0,2.75,2170,7900,1.0,0,0,4,1380,790,43,21,98032
141800.0,2.0,1.0,930,4743,1.0,0,0,4,930,0,79,39,98056
333000.0,4.0,2.0,1580,7800,2.0,0,0,2,1580,0,115,0,98144
602000.0,5.0,1.75,3290,11900,1.5,0,0,3,3290,0,48,8,98052
565000.0,4.0,2.25,2110,10698,2.0,0,0,4,2110,0,42,0,98027
373000.0,3.0,2.5,1670,3565,2.0,0,0,3,1670,0,22,0,98072
588000.0,3.0,2.25,2030,7350,1.0,0,0,4,1190,840,44,0,98052
485000.0,3.0,1.0,1500,4100,1.5,0,0,3,1370,130,95,18,98107
482500.0,3.0,2.25,1450,1445,2.0,0,0,3,980,470,16,0,98122
251200.0,4.0,1.5,1310,8250,1.0,0,0,3,1060,250,68,0,98148
869000.0,5.0,3.25,4180,49222,2.0,0,0,4,2880,1300,42,0,98027
464000.0,3.0,1.75,1630,28600,1.0,0,0,3,1630,0,54,10,98072
755000.0,4.0,2.5,2660,10452,2.0,0,0,3,2660,0,28,0,98052
280000.0,3.0,2.5,1720,1916,2.0,0,0,3,1720,0,16,0,98056
485000.0,2.0,2.25,1260,1240,3.0,0,0,3,1260,0,17,18,98103
305000.0,3.0,1.75,1610,12247,1.0,0,0,3,1610,0,40,8,98058
110700.0,2.0,1.0,680,8064,1.0,0,0,3,680,0,80,27,98188
850000.0,4.0,3.5,2640,5900,2.0,0,2,3,2640,0,84,23,98136
350000.0,3.0,2.25,1640,7200,2.0,0,0,4,1640,0,36,0,98007
319950.0,4.0,1.75,2310,8045,1.0,0,0,4,1650,660,45,29,98058
700000.0,3.0,1.75,2010,4905,1.0,0,0,5,1230,780,109,0,98122
368000.0,2.0,1.5,1660,4680,1.0,0,0,5,830,830,113,0,98146
433500.0,3.0,2.5,2200,3360,2.0,0,0,3,2200,0,12,0,98118
611000.0,4.0,2.5,2460,4200,2.0,0,0,3,2460,0,23,15,98074
1000000.0,2.0,1.75,2430,23400,1.0,0,4,3,2430,0,70,27,98177
307000.0,3.0,1.0,1370,7500,1.0,0,0,3,1370,0,61,9,98014
442500.0,3.0,1.75,1800,10200,1.0,0,0,3,1800,0,54,10,98058
485000.0,3.0,1.75,2200,7706,2.0,0,2,3,2200,0,113,33,98198
367000.0,2.0,1.0,700,2334,1.0,0,0,3,700,0,76,11,98117
429000.0,3.0,2.5,1920,15124,2.0,0,0,3,1920,0,26,0,98045
446000.0,5.0,2.75,2190,12687,1.0,0,0,5,1370,820,43,0,98028
572500.0,3.0,2.25,2030,9791,1.0,0,0,4,1500,530,37,0,98059
477000.0,3.0,2.5,1350,2053,3.0,0,0,3,1350,0,16,0,98117
518000.0,3.0,2.5,1680,2096,2.0,0,0,3,1380,300,13,0,98117
462000.0,5.0,1.75,1250,10530,1.0,0,0,4,1250,0,55,0,98007
1190000.0,4.0,3.0,2240,6000,1.5,0,0,4,1270,970,107,76,98109
137000.0,3.0,1.0,950,7620,1.0,0,0,3,950,0,67,16,98106
530000.0,3.0,3.5,2320,3174,2.0,0,0,3,2060,260,24,0,98033
818000.0,2.0,2.5,2380,9374,1.0,0,2,3,2380,0,10,0,98053
640000.0,2.0,2.25,1540,958,3.0,0,0,3,1540,0,14,0,98122
298450.0,5.0,3.0,2100,9752,1.0,0,0,3,1200,900,14,0,98003
575000.0,4.0,2.5,2500,4945,2.0,0,0,3,2500,0,8,98,98065
730000.0,4.0,2.5,3230,7331,2.0,0,0,3,3230,0,17,18,98075
551000.0,3.0,2.5,2830,5802,2.0,0,0,3,2830,0,20,0,98028
271310.0,2.0,1.0,870,5340,1.5,0,0,2,870,0,115,0,98144
675000.0,4.0,3.0,2690,28300,1.0,0,0,3,2690,0,67,22,98166
479000.0,3.0,2.5,1260,889,3.0,0,0,3,1260,0,13,0,98109
520000.0,4.0,3.5,2680,10000,2.0,0,0,3,2040,640,79,7,98125
599950.0,3.0,2.5,2660,4975,2.0,0,0,3,2660,0,7,0,98118
483945.0,2.0,1.75,1480,5120,1.0,0,0,4,840,640,70,22,98116
390000.0,4.0,2.25,1770,33132,1.0,0,0,4,1190,580,56,0,98058
192500.0,2.0,1.0,950,7692,1.0,0,0,3,950,0,95,18,98168
330000.0,2.0,1.0,860,8308,1.0,0,0,4,860,0,73,0,98146
250000.0,4.0,2.0,1960,7560,1.0,0,0,5,1160,800,43,0,98031
243000.0,2.0,1.0,1770,5522,1.5,0,0,4,960,810,78,0,98178
575000.0,4.0,1.75,1280,6060,1.0,0,0,3,860,420,95,18,98117
639000.0,4.0,2.5,2150,12028,2.0,0,0,4,2150,0,39,10,98052
710000.0,2.0,1.0,1790,4000,1.0,0,0,4,1040,750,98,0,98112
675000.0,3.0,2.25,1990,10260,2.0,0,0,4,1990,0,34,0,98052
405000.0,5.0,2.5,2430,4781,2.0,0,0,3,2430,0,20,0,98058
615000.0,4.0,2.75,2820,13193,1.0,0,0,3,1860,960,56,28,98006
490000.0,3.0,1.0,1910,8190,1.0,0,0,4,1010,900,75,32,98117
467000.0,3.0,2.25,1270,1213,2.0,0,0,3,1040,230,16,0,98107
480000.0,4.0,2.75,2050,3960,1.0,0,0,4,1180,870,35,0,98116
755000.0,6.0,2.0,2150,4505,1.0,0,0,3,1270,880,69,13,98119
760000.0,4.0,1.75,2450,13300,1.0,0,2,4,1630,820,34,0,98006
387000.0,2.0,2.25,1230,1280,2.0,0,0,3,960,270,9,109,98144
925000.0,4.0,2.25,2260,41984,1.0,0,0,4,2260,0,54,0,98033
415000.0,2.0,1.0,1050,60113,1.0,0,0,4,1050,0,78,0,98001
263000.0,3.0,1.75,1570,7775,2.0,0,0,3,1570,0,39,0,98031
519900.0,4.0,2.0,1820,9350,1.0,0,0,4,1820,0,54,0,98052
570000.0,2.0,1.75,1540,4025,1.0,0,0,4,1190,350,113,0,98116
450000.0,3.0,1.5,2060,44866,1.0,0,0,3,2060,0,68,0,98077
1300000.0,4.0,3.5,4380,74052,1.0,0,0,3,4380,0,20,0,98053
300000.0,3.0,1.0,1090,9900,1.0,0,0,4,1090,0,66,12,98052
320000.0,3.0,1.75,1480,7225,1.0,0,0,4,1480,0,56,0,98056
387500.0,4.0,1.0,1320,4440,1.5,0,0,3,1320,0,92,0,98122
458000.0,1.0,2.25,2140,10350,1.0,0,0,3,1470,670,45,0,98072
1212500.0,4.0,3.5,4560,16643,1.0,0,3,3,2230,2330,26,0,98006
380000.0,4.0,3.0,2800,9764,2.0,0,0,3,2800,0,19,0,98038
200000.0,3.0,1.0,1050,5000,1.0,0,0,4,1050,0,54,0,98056
385000.0,3.0,1.5,1490,9630,1.0,0,0,4,1490,0,62,0,98028
396675.0,2.0,1.0,1730,6375,2.0,0,0,4,1730,0,76,0,98126
452000.0,4.0,1.0,1210,3760,1.5,0,0,3,1210,0,121,16,98103
426000.0,4.0,2.5,2800,8494,2.0,0,0,3,2800,0,17,18,98038
792000.0,3.0,1.5,1570,1050,2.0,0,0,3,1570,0,106,0,98109
315000.0,3.0,2.25,1400,31626,1.0,0,0,2,1140,260,34,0,98092
1275000.0,4.0,2.0,2850,7861,1.0,0,4,4,1450,1400,51,0,98117
326000.0,6.0,3.0,1880,7200,1.0,0,0,4,1880,0,55,0,98056
268500.0,2.0,1.0,790,8424,1.0,0,0,4,790,0,68,38,98133
440000.0,2.0,1.75,1300,4000,2.0,0,0,3,1300,0,73,27,98105
300000.0,3.0,1.0,2120,7735,1.0,0,0,4,1060,1060,54,0,98059
525000.0,3.0,1.5,1540,4773,2.0,0,0,3,1540,0,80,12,98126
978000.0,4.0,2.75,2620,13777,1.5,0,2,4,1720,900,95,28,98144
1125000.0,6.0,3.0,2880,3192,2.0,0,0,4,2180,700,102,36,98103
700000.0,4.0,1.0,1680,4021,1.5,0,0,3,1680,0,100,21,98103
315000.0,2.0,1.0,790,6969,1.0,0,0,3,790,0,66,37,98052
309000.0,3.0,1.0,1092,7500,1.5,0,0,3,1092,0,103,0,98106
219950.0,3.0,1.5,1650,9936,1.0,0,0,3,1090,560,54,10,98003
289000.0,3.0,2.5,2090,4700,2.0,0,0,3,2090,0,19,0,98042
210000.0,4.0,1.75,2180,28710,1.0,0,0,3,1180,1000,71,16,98198
260000.0,4.0,2.5,1990,6671,2.0,0,0,3,1990,0,32,0,98023
699000.0,4.0,2.5,2650,7945,2.0,0,0,3,2650,0,15,0,98125
1800000.0,4.0,3.5,4460,16953,1.0,0,0,3,2550,1910,59,27,98039
299950.0,3.0,1.0,910,8000,1.0,0,0,4,740,170,71,38,98177
749950.0,3.0,2.5,2770,10773,2.0,0,2,3,2770,0,29,0,98008
1100000.0,3.0,2.0,2390,6888,2.0,0,1,5,2390,0,82,0,98115
555000.0,3.0,2.5,3050,158558,1.0,0,0,4,3050,0,34,0,98055
384000.0,3.0,2.5,1700,4000,2.0,0,0,3,1700,0,18,0,98065
499950.0,5.0,3.5,3200,43560,2.0,0,0,3,3200,0,32,0,98059
430000.0,3.0,1.75,1200,4500,1.0,0,0,5,1200,0,115,0,98108
350000.0,4.0,2.25,2220,6953,2.0,0,0,4,2220,0,22,0,98038
620000.0,3.0,2.5,2480,9041,2.0,0,0,3,2480,0,17,18,98053
765000.0,4.0,2.25,2560,12100,1.0,0,0,4,1760,800,45,29,98052
250000.0,4.0,1.5,2500,6300,1.0,0,0,4,1500,1000,60,20,98032
376000.0,2.0,1.0,1150,4000,1.0,0,0,3,1150,0,74,9,98199
475000.0,4.0,1.75,1650,7775,1.0,0,0,4,1150,500,71,38,98133
120750.0,3.0,1.75,1140,9628,1.0,0,0,4,1140,0,52,0,98023
1690000.0,3.0,1.75,3400,8965,1.0,0,2,5,1820,1580,64,0,98105
330000.0,3.0,1.0,1180,43124,1.0,0,0,4,1180,0,62,0,98027
619500.0,3.0,2.5,1700,4105,2.0,0,0,3,1700,0,29,0,98122
345000.0,3.0,1.5,1240,11200,1.0,0,0,4,1240,0,67,42,98006
598000.0,5.0,2.25,2890,12478,2.0,0,0,3,2890,0,44,17,98074
335000.0,3.0,1.0,1060,10050,1.0,0,0,4,1060,0,54,0,98028
372500.0,4.0,1.75,1590,10523,2.0,0,0,4,1590,0,99,0,98133
300000.0,6.0,5.25,2860,5682,2.0,0,0,3,2860,0,43,0,98002
194000.0,1.0,1.0,820,1060,1.0,0,0,3,760,60,14,0,98126
507500.0,3.0,2.0,2020,8118,1.0,0,0,3,1020,1000,58,13,98008
325000.0,4.0,2.25,1870,9680,1.0,0,0,4,1170,700,62,0,98034
329900.0,3.0,2.5,2170,4905,2.0,0,0,3,2170,0,17,18,98038
329000.0,4.0,2.5,1600,6765,1.0,0,0,3,830,770,74,10,98106
494000.0,4.0,1.75,2090,4300,1.5,0,0,4,1250,840,96,53,98136
206000.0,4.0,2.0,1700,6025,1.0,0,0,3,1700,0,43,0,98002
423000.0,4.0,1.75,1940,6909,1.0,0,0,4,970,970,80,23,98133
259000.0,3.0,1.0,1320,8625,1.0,0,0,4,1320,0,64,20,98056
879950.0,4.0,2.25,3500,13875,1.0,0,4,4,1830,1670,83,0,98146
345600.0,5.0,3.5,2800,5120,2.5,0,0,3,2800,0,118,16,98122
395000.0,3.0,1.5,1080,2940,1.5,0,0,4,1080,0,101,0,98115
625000.0,4.0,2.5,3550,8048,2.0,0,0,3,3550,0,14,0,98065
439000.0,3.0,2.0,2010,251341,2.0,0,0,3,1510,500,18,0,98019
380000.0,3.0,1.75,1690,1468,2.0,0,0,3,1380,310,13,0,98108
440000.0,3.0,1.5,1270,1443,3.0,0,0,3,1270,0,14,0,98115
415000.0,3.0,2.25,1970,2377,2.0,0,0,3,1680,290,13,0,98108
860000.0,4.0,2.75,3160,8097,2.0,0,0,3,3160,0,7,0,98033
500000.0,3.0,2.5,1210,1200,3.0,0,0,3,1210,0,13,0,98103
953007.0,4.0,3.5,3120,5086,2.0,0,0,3,2480,640,13,0,98115
515000.0,4.0,2.5,2670,8765,2.0,0,0,3,2670,0,15,0,98059
772000.0,3.0,2.25,1640,1204,3.0,0,0,3,1640,0,7,0,98112
329995.0,4.0,2.5,2303,3680,2.0,0,0,3,2303,0,8,98,98001
409316.0,3.0,2.5,1800,3168,2.0,0,0,3,1800,0,7,0,98065
490000.0,5.0,3.5,4460,2975,3.0,0,2,3,3280,1180,8,98,98119
305000.0,2.0,2.5,1590,2656,2.0,0,0,3,1220,370,12,0,98106
785000.0,4.0,3.5,3070,4684,2.0,0,0,3,2190,880,12,0,98027
240000.0,2.0,1.75,1330,7200,1.0,0,0,3,1330,0,28,0,98188
325000.0,3.0,1.0,990,6750,1.0,0,0,4,990,0,74,33,98133
535800.0,4.0,2.5,1900,5790,2.0,0,0,3,1900,0,27,0,98029
720000.0,3.0,2.5,2020,1159,3.0,0,3,3,2020,0,21,0,98103
374000.0,3.0,1.75,2000,9416,1.0,0,0,4,2000,0,60,20,98033
189650.0,2.0,1.75,1100,7600,1.0,0,0,3,1100,0,41,0,98198
420850.0,1.0,1.0,960,40946,1.0,0,0,5,960,0,76,0,98014
815000.0,4.0,2.75,3488,9614,2.0,0,0,3,3488,0,23,15,98074
1065000.0,2.0,1.75,1890,9466,2.0,0,0,3,1890,0,34,21,98004
199000.0,4.0,2.0,2030,8120,2.0,0,0,3,2030,0,71,16,98178
195000.0,3.0,1.75,1380,7350,1.0,0,0,3,990,390,40,8,98042
1506000.0,4.0,3.25,3660,5800,2.5,0,0,3,3360,300,112,26,98112
288400.0,3.0,2.25,1870,3230,2.0,0,0,3,1870,0,24,0,98056
442000.0,4.0,2.25,2080,12007,1.0,0,0,4,1220,860,42,0,98074
619420.0,4.0,2.75,2450,14803,2.0,0,0,4,2450,0,33,0,98059
635000.0,4.0,2.25,2750,6180,1.0,0,0,4,1500,1250,73,0,98118
210000.0,3.0,1.0,1240,4842,1.0,0,0,4,1240,0,105,0,98118
512500.0,3.0,2.5,1900,7604,2.0,0,0,3,1900,0,31,12,98033
567000.0,3.0,2.5,2540,6093,2.0,0,0,3,2540,0,22,0,98034
525000.0,3.0,2.75,2100,10362,2.0,0,0,3,1510,590,23,15,98068
475000.0,4.0,2.0,1790,2250,1.0,0,2,4,840,950,112,32,98103
250000.0,3.0,2.0,1170,7258,1.0,0,0,3,1170,0,37,0,98001
220000.0,3.0,1.0,1060,9126,1.0,0,2,5,1060,0,65,0,98022
230000.0,5.0,2.0,1930,6120,1.5,0,0,3,1930,0,80,52,98146
385500.0,3.0,2.0,1540,7947,1.0,0,0,3,1120,420,60,17,98011
895000.0,5.0,3.0,2876,13927,1.0,0,2,4,1970,906,48,0,98040
368250.0,3.0,2.5,2150,7484,2.0,0,0,3,2150,0,33,21,98074
249900.0,2.0,1.0,1140,5500,1.0,0,0,3,1140,0,74,9,98106
350000.0,3.0,1.5,980,7790,1.0,0,0,5,980,0,52,0,98034
175000.0,3.0,1.75,1230,13056,1.0,0,0,4,1230,0,59,0,98001
270000.0,3.0,1.75,1390,10905,1.0,0,0,3,860,530,64,21,98106
495000.0,3.0,3.5,2380,6250,2.0,0,3,3,1670,710,24,0,98118
1580000.0,3.0,3.25,3690,7200,2.0,0,0,3,3690,0,14,0,98033
542500.0,5.0,3.25,3010,1074218,1.5,0,0,5,2010,1000,90,0,98027
330000.0,3.0,1.0,1250,9126,1.0,0,0,3,1250,0,52,11,98077
1003000.0,4.0,2.75,2290,6120,2.0,0,0,4,2170,120,95,28,98115
299800.0,2.0,1.0,790,5240,1.0,0,0,4,790,0,96,53,98118
299900.0,3.0,2.5,2720,6014,2.0,0,0,3,2720,0,19,0,98092
691000.0,4.0,2.75,2550,8632,1.0,0,0,3,1700,850,49,19,98033
195000.0,2.0,1.0,1080,3899,1.0,0,0,4,1080,0,49,0,98198
405000.0,3.0,1.75,2470,9620,1.0,0,1,4,1570,900,59,0,98198
360000.0,2.0,0.75,850,7710,1.0,0,2,5,550,300,112,33,98108
256750.0,3.0,2.5,1990,8991,1.0,0,0,3,1570,420,52,11,98042
332500.0,3.0,2.25,1800,10500,2.0,0,0,3,1800,0,26,0,98038
975000.0,5.0,4.0,4850,36450,2.0,0,0,3,4850,0,44,17,98005
218000.0,3.0,1.0,1020,7874,1.0,0,0,3,1020,0,65,20,98106
429000.0,3.0,2.5,2420,49928,2.0,0,0,3,1860,560,36,0,98027
589000.0,4.0,2.5,2910,5776,2.0,0,2,3,2910,0,23,15,98065
255000.0,3.0,1.5,1060,9039,1.0,0,0,3,1060,0,48,8,98058
668750.0,4.0,2.5,2340,6420,1.0,0,2,3,1590,750,57,21,98177
344500.0,4.0,2.75,1800,5453,1.0,0,0,3,1050,750,19,0,98055
452000.0,4.0,2.0,1660,6150,1.0,0,0,3,850,810,76,11,98126
540000.0,3.0,1.75,1300,62290,1.0,0,0,3,1300,0,38,12,98053
246000.0,3.0,1.5,1780,23819,1.0,0,0,3,1780,0,68,0,98168
535000.0,2.0,1.0,1030,4841,1.0,0,0,3,920,110,82,52,98103
970000.0,4.0,3.25,2790,5420,1.0,0,3,3,1130,1660,58,8,98177
430000.0,3.0,1.0,1150,3000,1.0,0,0,5,1150,0,115,0,98103
520000.0,4.0,2.5,3290,11446,2.0,0,0,3,3290,0,29,0,98028
712000.0,4.0,2.5,3400,247421,2.0,0,0,3,3400,0,20,0,98051
450000.0,2.0,1.0,1200,4000,1.0,0,0,3,1070,130,81,25,98126
220000.0,4.0,2.5,2160,8005,2.0,0,0,3,2160,0,28,0,98047
525000.0,3.0,1.0,1450,4000,1.0,0,1,4,950,500,73,0,98118
1220000.0,4.0,2.5,3240,3600,2.0,0,0,3,2060,1180,13,0,98109
540000.0,3.0,2.0,1470,1691,2.0,0,0,3,1000,470,14,0,98115
600000.0,4.0,2.5,2360,5226,2.0,0,0,3,2360,0,20,0,98034
600000.0,3.0,2.25,2230,9053,2.0,0,0,4,2230,0,34,0,98007
625000.0,4.0,2.5,2630,48706,2.0,0,0,3,2630,0,35,0,98072
150000.0,3.0,1.0,1010,25000,1.0,0,0,3,1010,0,55,58,98014
389999.0,3.0,2.25,1445,1471,2.0,0,0,3,1300,145,18,0,98027
285000.0,3.0,1.75,2380,6000,1.5,0,0,3,1320,1060,86,47,98178
744000.0,4.0,2.75,2830,13059,2.0,0,0,3,2830,0,23,15,98075
700000.0,4.0,2.5,3010,46173,2.0,0,0,3,3010,0,25,0,98053
318989.0,4.0,2.25,2000,9000,1.0,0,0,4,2000,0,43,21,98023
556000.0,3.0,2.25,2020,3600,2.0,0,0,3,2020,0,23,15,98033
275000.0,3.0,2.5,2030,6326,2.0,0,0,3,2030,0,28,0,98038
430000.0,3.0,2.75,2550,11160,2.0,0,0,3,2550,0,27,0,98155
300000.0,2.0,1.0,970,13700,1.0,0,0,3,970,0,72,23,98106
396450.0,3.0,1.75,1540,12446,1.0,0,0,5,1540,0,54,0,98027
225000.0,2.0,1.0,1396,111949,1.0,0,0,3,1396,0,81,24,98053
700000.0,4.0,3.25,2780,7875,2.0,0,0,3,2780,0,15,0,98133
260000.0,6.0,2.0,2220,8797,1.0,0,0,3,2220,0,44,17,98002
655000.0,4.0,3.5,2350,13402,2.0,0,3,3,1670,680,27,0,98033
1185000.0,3.0,2.25,2760,40946,2.0,0,0,5,2760,0,43,0,98005
1550000.0,3.0,2.5,4460,26027,2.0,0,0,3,4460,0,29,0,98033
413800.0,3.0,2.0,1440,4421,1.0,0,0,3,1440,0,14,0,98053
950000.0,5.0,3.75,5330,6000,2.0,0,2,3,3570,1760,15,0,98027
334990.0,4.0,2.5,2220,4228,2.0,0,0,3,2220,0,7,0,98146
2700000.0,5.0,4.75,5305,8401,2.0,0,2,3,3745,1560,16,0,98033
1030000.0,3.0,4.0,3880,13095,2.0,0,3,3,3700,180,12,0,98034
1130000.0,4.0,3.25,3810,8519,1.0,0,1,3,2680,1130,14,0,98033
556000.0,3.0,3.0,1960,1168,2.0,0,0,3,1600,360,14,0,98029
360000.0,3.0,2.5,1530,1131,3.0,0,0,3,1530,0,12,0,98103
480000.0,4.0,2.25,3250,34293,2.0,0,0,4,3250,0,38,0,98042
324000.0,3.0,2.5,1750,7208,2.0,0,0,3,1750,0,27,0,98055
1050000.0,4.0,3.25,3440,35021,2.0,0,0,3,3440,0,38,12,98033
275000.0,1.0,0.75,1170,14149,1.0,0,0,5,880,290,59,0,98022
180000.0,3.0,1.0,870,5330,1.0,0,0,3,870,0,52,7,98042
749000.0,4.0,2.5,2930,18199,2.0,0,0,3,2930,0,23,15,98075
1600000.0,3.0,2.5,3160,12824,1.0,0,2,4,1820,1340,55,0,98004
373500.0,2.0,1.0,800,3330,1.0,0,0,3,800,0,103,0,98107
770000.0,4.0,2.5,2350,8001,2.0,0,0,4,2350,0,34,0,98006
356000.0,2.0,1.75,1060,16470,1.0,0,0,3,1060,0,44,17,98072
625000.0,3.0,1.75,2060,12558,1.0,0,0,4,1350,710,37,0,98052
494400.0,2.0,1.75,1560,1750,1.0,0,0,4,780,780,117,0,98109
585000.0,4.0,1.75,3000,42200,1.0,0,3,3,1500,1500,71,16,98056
926300.0,3.0,1.5,1660,4800,2.0,0,0,3,1660,0,114,38,98119
600000.0,3.0,1.75,1650,5100,1.0,0,0,5,1040,610,113,0,98115
430000.0,4.0,3.0,3220,8936,2.0,0,0,3,2450,770,31,12,98031
307000.0,3.0,1.5,2320,7500,1.0,0,0,3,2320,0,45,0,98019
604700.0,4.0,2.75,2750,14982,1.0,0,3,3,1720,1030,40,8,98198
219900.0,3.0,1.0,910,6000,1.0,0,0,2,910,0,65,0,98146
270000.0,2.0,1.5,840,867,2.0,0,0,3,840,0,16,0,98115
432000.0,3.0,2.25,1470,1578,2.0,0,0,3,1090,380,14,0,98136
300000.0,6.0,2.0,2040,10812,1.0,0,0,4,2040,0,78,0,98056
361000.0,3.0,1.0,1100,4046,1.5,0,4,4,1100,0,99,0,98198
249950.0,2.0,1.0,940,8532,1.0,0,0,4,940,0,62,0,98166
320000.0,3.0,2.0,1110,10500,1.0,0,0,5,1110,0,43,0,98045
305000.0,4.0,1.75,2200,8100,1.5,0,0,5,1400,800,79,0,98168
503000.0,2.0,1.75,2860,59612,1.0,1,4,3,1510,1350,73,18,98023
235750.0,2.0,1.0,740,11250,1.0,0,0,2,740,0,83,0,98146
657000.0,4.0,1.75,2740,8520,1.0,0,2,3,1370,1370,67,16,98118
385000.0,3.0,1.0,1250,7300,1.0,0,0,4,1250,0,65,0,98008
389950.0,4.0,2.5,3140,8060,2.0,0,0,3,3140,0,30,0,98023
150000.0,2.0,1.0,820,10270,1.0,0,0,3,820,0,67,16,98168
254500.0,4.0,2.75,2570,7264,2.0,0,0,3,1720,850,23,15,98092
555000.0,4.0,2.25,2350,8140,1.0,0,0,4,1430,920,44,0,98006
1075000.0,4.0,3.0,3600,9200,1.0,0,4,4,2100,1500,45,29,98008
245000.0,4.0,2.0,1580,8000,1.0,0,0,3,1040,540,54,10,98003
319950.0,2.0,1.0,1070,5824,1.0,0,2,5,1070,0,72,0,98178
337000.0,3.0,1.0,1070,6109,1.0,0,0,5,1070,0,70,0,98125
492000.0,4.0,2.0,1640,5000,2.0,0,0,3,1640,0,114,38,98107
1170000.0,3.0,2.75,2890,12130,2.0,0,3,4,2830,60,34,0,98033
348580.0,3.0,1.0,1220,7876,1.0,0,0,3,1220,0,55,58,98034
180000.0,2.0,1.0,1400,4500,1.0,0,0,3,900,500,99,13,98057
400000.0,3.0,1.0,1040,6250,1.0,0,0,3,1040,0,79,22,98136
295000.0,4.0,2.0,980,10640,1.0,0,0,5,980,0,43,0,98045
910000.0,4.0,3.25,3340,10890,1.5,0,0,3,2240,1100,58,21,98052
1150000.0,6.0,4.5,6040,219542,2.0,0,0,3,4100,1940,25,0,98029
431500.0,3.0,3.5,1900,1612,2.0,0,0,3,1430,470,13,0,98136
180000.0,4.0,1.5,1740,7292,1.0,0,0,3,1020,720,59,18,98168
677000.0,3.0,2.0,2000,3207,1.0,0,0,4,1100,900,105,0,98103
1180500.0,3.0,1.75,1610,7200,1.0,0,0,3,1090,520,48,8,98112
635700.0,4.0,2.5,3240,13978,1.0,0,0,3,1860,1380,44,17,98074
482000.0,5.0,2.25,2230,9600,1.0,0,0,3,1320,910,43,0,98077
168000.0,2.0,2.5,1160,2174,2.0,0,0,3,1160,0,23,15,98106
805000.0,4.0,2.75,2410,6000,1.0,0,0,5,1410,1000,71,0,98107
398000.0,2.0,1.0,590,10945,1.5,0,0,3,590,0,38,12,98010
665000.0,4.0,2.5,2600,17388,2.0,0,0,3,2600,0,25,0,98059
592500.0,4.0,3.0,2170,8240,1.0,0,0,4,1370,800,53,0,98052
940000.0,4.0,2.75,2080,4000,1.5,0,0,3,2080,0,109,21,98107
655000.0,4.0,2.5,2860,12394,2.0,0,0,3,2860,0,22,0,98075
622500.0,4.0,2.5,2980,8107,2.0,0,0,3,2980,0,21,0,98065
380000.0,2.0,2.5,1230,987,2.0,0,0,3,1060,170,10,0,98144
648360.0,4.0,1.75,2260,7005,1.0,0,1,4,1130,1130,74,33,98033
432000.0,3.0,2.75,2200,14925,1.0,0,0,3,1100,1100,39,0,98053
1050000.0,4.0,2.5,3030,12590,1.5,0,0,4,3030,0,33,0,98004
