price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,sqft_basement,yr_built,yr_renovated,statezip,city_Seattle,city_Renton,city_Bellevue,city_Redmond,city_Issaquah,city_Kent,city_Kirkland,city_Auburn,city_Sammamish,city_Federal Way,city_Shoreline,city_Woodinville,city_Maple Valley,city_Mercer Island,city_Burien
486000.0,4.0,2.5,2150,39449,1.0,0,3,730,43,0,692681.8181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000.0,3.0,1.0,860,11900,1.0,0,4,0,58,0,279973.9384436586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
930000.0,3.0,2.5,3100,20553,1.0,0,3,0,67,16,651115.12666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
139000.0,3.0,1.0,1100,17334,1.0,0,3,0,43,0,255774.54945055384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
562000.0,3.0,1.5,1830,8000,1.0,0,4,0,64,20,560166.4285714285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
299000.0,2.0,1.75,1250,34395,1.0,0,4,0,71,38,299425.625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
511000.0,3.0,2.5,1820,4883,2.0,0,3,0,16,0,444470.87179486157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499000.0,3.0,2.0,2090,42689,1.5,0,3,0,62,23,514071.4285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356000.0,3.0,3.5,2100,12384,2.0,0,3,0,41,0,250738.34920634847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470000.0,4.0,2.5,2310,14023,2.0,0,3,0,30,0,406378.333333325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715000.0,4.0,2.25,2060,5649,1.0,0,5,700,80,0,740158.3194139077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120000.0,4.0,2.25,4470,60373,2.0,0,3,0,33,21,578530.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
458000.0,3.0,1.0,1660,7500,1.0,0,4,600,81,20,442379.7752808989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966000.0,5.0,4.5,3810,8019,2.0,0,3,0,13,0,731527.0175488987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
305495.0,3.0,1.75,2110,10200,2.0,0,4,0,55,0,491313.48964744003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
543000.0,2.0,2.0,2370,217800,1.5,0,3,770,29,0,579120.2021276596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
340000.0,3.0,2.25,1970,3716,2.0,0,3,0,24,0,390080.79251011845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
633100.0,4.0,2.5,2470,33305,2.0,0,3,0,28,0,689175.0374632211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
310000.0,3.0,1.0,1480,7830,1.0,0,3,0,69,13,374433.23297491396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
349950.0,5.0,3.0,2257,10117,1.0,0,3,894,16,0,261990.34782608695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267800.0,2.0,1.0,700,6000,1.0,0,4,0,72,36,379187.00883838633,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
234000.0,4.0,2.0,1630,9010,1.0,0,4,580,46,0,358234.6037624938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
740000.0,4.0,2.5,3430,10157,2.0,0,3,0,21,0,475620.18557973474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
607500.0,5.0,1.75,2220,6000,1.5,0,3,800,98,23,740158.3194139077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223000.0,3.0,1.75,1340,7473,1.0,0,4,0,48,0,221785.38235294117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400000.0,2.0,1.0,980,2130,1.0,0,4,120,103,47,563247.5440616794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802000.0,3.0,2.5,2580,13096,2.0,0,3,0,35,0,634790.0235953258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
253000.0,4.0,2.5,2230,4541,2.0,0,3,0,15,0,320953.50360750506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058000.0,4.0,2.0,2290,11137,1.0,0,4,0,66,12,1112082.2338461538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
300000.0,3.0,1.0,1260,8280,1.0,0,3,0,75,0,595001.8816964297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625000.0,4.0,2.75,1680,11180,1.0,0,4,0,55,0,634790.0235953258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
707000.0,4.0,3.25,3200,7081,2.0,0,3,0,17,18,731527.0175488987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
950000.0,4.0,2.5,3320,7644,2.0,0,3,0,26,0,795192.4976851852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
420000.0,4.0,2.5,3040,24123,2.0,0,3,0,22,0,358234.6037624938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
498000.0,4.0,2.75,2270,7375,1.0,0,4,980,48,0,475620.18557973474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
450000.0,3.0,2.5,2910,17172,2.0,0,3,0,32,0,299425.625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
955000.0,5.0,2.25,2510,9887,2.0,0,3,0,49,19,1015537.9166666626,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
215000.0,2.0,1.0,1240,7200,1.0,0,3,0,54,10,250738.34920634847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437000.0,3.0,2.75,2580,5200,2.0,0,3,0,13,0,491313.48964744003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
773000.0,3.0,2.75,2470,3600,2.0,0,3,0,14,0,617569.578811372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1222500.0,4.0,3.5,4910,9444,1.5,0,3,1800,14,0,610092.1931113505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
256883.0,3.0,2.5,1690,5025,2.0,0,3,0,18,0,286852.75734547875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
592500.0,4.0,2.5,2240,12032,1.0,0,3,0,38,12,610092.1931113505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
252350.0,3.0,2.0,1650,7352,1.0,0,3,490,42,7,347928.7958479579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
370000.0,4.0,2.5,2710,5880,2.0,0,3,0,23,15,358234.6037624938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
465750.0,3.0,1.5,1260,10350,1.0,0,3,0,62,32,560166.4285714285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
185000.0,3.0,1.0,1150,8100,1.0,0,3,0,89,0,250738.34920634847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582800.0,4.0,2.75,2550,7636,1.0,0,3,1110,35,0,610092.1931113505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
245000.0,3.0,1.75,1490,6930,1.0,0,4,0,31,0,279973.9384436586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
302000.0,4.0,1.75,2020,7865,1.0,0,4,1010,58,0,491313.48964744003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
451555.0,2.0,1.0,1320,4520,1.0,1,3,0,109,50,625870.0487179538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250000.0,3.0,1.0,1230,10350,1.0,0,4,0,64,20,311532.6923076923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
255000.0,4.0,2.5,2070,7800,2.0,0,3,0,32,0,299425.625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
840000.0,4.0,1.75,2930,11562,1.0,3,3,1260,74,9,563247.5440616794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190000.0,3.0,1.0,1090,8520,1.0,0,3,0,54,10,299425.625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
349950.0,3.0,1.0,1400,7066,1.0,0,3,0,64,21,442379.7752808989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613000.0,4.0,2.0,1550,4815,1.5,0,3,0,112,17,577306.4801587291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000.0,3.0,1.0,1220,13000,1.0,0,4,0,66,12,374433.23297491396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
455000.0,3.0,2.5,1870,7344,1.0,0,3,400,41,0,475620.18557973474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
335000.0,3.0,2.25,2150,30476,2.0,0,3,0,30,0,261990.34782608695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197500.0,3.0,1.0,980,3090,1.5,0,3,0,118,16,429838.0605880676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412500.0,3.0,1.5,1490,8475,1.0,0,4,0,58,0,634790.0235953258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
395300.0,3.0,1.5,1120,7000,1.0,0,3,0,66,16,639103.4188034103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
342400.0,3.0,2.25,1180,9630,2.0,0,3,0,35,0,444470.87179486157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749400.0,4.0,2.5,3240,20301,2.0,0,3,0,36,0,634790.0235953258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
316500.0,4.0,2.5,2150,6807,2.0,0,4,0,30,0,284038.29337606154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
390000.0,3.0,2.5,2240,10800,2.0,0,3,0,25,0,444470.87179486157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225000.0,3.0,2.0,1400,7384,1.0,0,3,250,42,7,347928.7958479579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
550000.0,3.0,2.25,1980,40887,1.0,0,4,0,41,0,689175.0374632211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
280000.0,3.0,1.0,1330,20562,1.5,0,3,0,62,32,386811.5891472791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255000.0,4.0,2.5,3200,7535,2.0,0,3,0,15,0,879472.5902777709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575000.0,2.0,1.0,1490,6000,1.0,0,3,400,75,0,944473.8615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000.0,5.0,4.25,3920,16258,2.0,0,3,1020,31,12,1112082.2338461538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
585000.0,5.0,1.75,2000,3750,2.0,0,4,0,100,0,577306.4801587291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000.0,4.0,2.5,2680,9185,2.0,0,3,0,32,0,617569.578811372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
204700.0,4.0,2.0,1670,9987,1.0,0,3,0,54,10,255774.54945055384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
695000.0,4.0,3.0,3150,9130,2.0,0,3,0,20,0,731527.0175488987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
689900.0,4.0,3.25,2740,7266,2.0,0,3,680,18,0,579120.2021276596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
375000.0,4.0,1.75,1890,8000,1.0,0,4,640,61,20,374433.23297491396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
475000.0,7.0,3.5,2870,29699,1.0,0,3,1350,60,17,442379.7752808989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215000.0,3.0,1.0,1160,10384,1.0,0,4,0,52,0,335314.80354609573,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2100000.0,4.0,1.75,3550,19865,2.0,0,3,0,59,19,1440500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790000.0,3.0,1.75,1790,6117,1.0,2,3,440,81,25,740158.3194139077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350000.0,3.0,1.75,1680,250470,1.0,0,4,610,81,20,406378.333333325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695000.0,3.0,2.5,4560,17622,2.0,0,4,760,35,0,610092.1931113505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
263000.0,3.0,2.25,1590,7748,2.0,0,4,0,30,0,299425.625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
400000.0,3.0,1.0,1630,10304,1.0,0,5,0,68,0,379187.00883838633,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
525000.0,3.0,2.5,2700,7434,2.0,0,3,0,30,0,578530.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
349950.0,3.0,2.5,1700,7496,2.0,0,3,0,27,0,311532.6923076923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1085000.0,4.0,3.25,3740,12080,1.0,0,3,1740,33,21,647183.8235294118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
744000.0,4.0,3.0,1980,5352,2.5,0,3,0,80,16,525826.0318181819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312500.0,2.0,1.0,880,6345,1.0,0,3,0,102,20,293297.8142076557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000.0,3.0,2.0,1400,6200,1.0,0,3,700,73,27,374433.23297491396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
495000.0,4.0,2.0,2050,4000,1.5,0,5,840,80,0,590622.1428571428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580050.0,3.0,2.5,2360,4638,2.0,3,3,0,25,0,595001.8816964297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000.0,4.0,2.0,2560,7798,1.0,0,4,670,74,33,595001.8816964297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417000.0,3.0,1.5,1340,10224,1.0,0,4,0,65,0,795192.4976851852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174950.0,3.0,1.0,1060,5200,1.0,0,5,0,51,0,320953.50360750506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295000.0,3.0,1.5,850,2500,1.0,0,3,0,35,0,293297.8142076557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423000.0,4.0,1.75,1880,7303,1.0,0,3,870,45,0,475620.18557973474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
839000.0,3.0,1.0,1230,12305,1.0,0,3,0,66,31,1112082.2338461538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
343000.0,4.0,1.75,2290,10290,1.0,0,3,950,61,9,360535.04938272224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467000.0,3.0,1.0,1660,6582,1.0,0,5,660,75,0,374433.23297491396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512500.0,3.0,2.5,1840,2875,2.0,0,4,0,24,0,625870.0487179538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575000.0,4.0,2.5,3020,17810,1.0,0,3,1420,42,7,379187.00883838633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465000.0,3.0,1.75,1410,6886,1.0,0,3,0,97,8,374433.23297491396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270000.0,3.0,1.0,1010,9514,1.0,0,3,0,52,11,491313.48964744003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340000.0,3.0,1.75,1960,8136,1.0,0,3,980,73,27,293297.8142076557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765000.0,5.0,3.75,3580,14275,2.0,0,3,390,22,0,579120.2021276596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
497000.0,4.0,2.5,2240,7200,2.0,0,3,0,26,0,429838.0605880676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803100.0,4.0,2.5,3310,5404,2.0,0,3,0,17,18,634790.0235953258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
344000.0,3.0,2.5,1232,1130,3.0,0,3,0,14,0,442379.7752808989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386380.0,3.0,2.5,1720,3600,2.0,0,3,0,11,0,689175.0374632211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
312000.0,3.0,2.25,1490,974,2.0,0,3,270,12,0,293297.8142076557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000.0,3.0,2.5,3150,151588,2.0,0,3,0,14,0,692681.8181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252700.0,2.0,1.5,1070,9643,1.0,0,3,0,36,0,279973.9384436586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
437500.0,3.0,2.5,2320,36847,2.0,2,3,0,29,0,386811.5891472791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350000.0,1.0,1.0,700,5100,1.0,0,3,0,79,22,595001.8816964297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619000.0,3.0,2.5,2720,6439,2.0,0,3,0,16,0,532245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408200.0,3.0,2.5,1800,5761,2.0,0,4,0,31,0,293297.8142076557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451000.0,3.0,1.75,1560,4049,1.5,2,3,560,95,18,424261.1229867662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317000.0,3.0,2.0,1760,11410,1.0,0,5,700,44,0,347928.7958479579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
799000.0,4.0,3.25,3120,5000,2.0,0,3,750,16,0,595001.8816964297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000.0,2.0,1.0,2020,7200,1.0,3,4,320,74,33,360535.04938272224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490000.0,3.0,2.0,1450,2400,1.5,0,3,0,121,18,538854.6428571428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239900.0,4.0,2.25,1860,7000,1.0,0,3,740,42,7,286852.75734547875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
446000.0,4.0,2.25,2270,7800,1.0,0,3,980,44,17,475620.18557973474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
275000.0,3.0,2.5,1480,15639,2.0,0,3,0,34,21,386811.5891472791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239950.0,5.0,1.0,1460,6032,2.0,0,4,0,80,23,250738.34920634847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248000.0,4.0,3.5,1850,6519,2.0,0,3,720,35,0,286852.75734547875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
619500.0,3.0,2.5,2170,5000,2.0,0,3,0,18,0,617569.578811372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
363750.0,3.0,1.75,1726,197326,2.0,0,4,0,39,10,472556.8965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385000.0,3.0,1.75,1180,10541,1.0,0,4,240,40,0,610092.1931113505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
370000.0,4.0,1.5,1370,9957,1.0,0,3,470,49,19,475620.18557973474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
425000.0,3.0,2.5,2670,13218,1.0,0,4,0,33,0,320953.50360750506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
342000.0,3.0,1.0,1260,6826,1.0,0,3,540,77,0,442379.7752808989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345000.0,4.0,1.0,1980,7991,1.5,0,3,0,59,18,347928.7958479579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
724800.0,3.0,2.0,2050,3933,1.0,0,3,870,95,20,944473.8615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725000.0,5.0,2.75,2830,5310,2.0,0,3,0,15,0,634790.0235953258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
605000.0,2.0,1.0,910,3600,1.0,0,4,0,112,32,797875.193798372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350000.0,4.0,2.5,2440,4000,2.0,0,3,0,12,0,335314.80354609573,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
785000.0,3.0,2.0,2180,5440,1.0,0,5,1080,117,0,577306.4801587291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250000.0,3.0,2.0,1900,6660,1.0,0,5,950,55,0,335314.80354609573,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
875000.0,3.0,2.0,2220,6641,1.0,2,4,1000,74,33,740158.3194139077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862500.0,4.0,2.75,3280,24440,2.0,0,3,0,25,0,647183.8235294118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
400000.0,3.0,2.5,2740,83199,2.0,4,3,0,48,8,255659.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
282613.0,2.0,1.0,830,6017,1.0,0,4,0,67,42,374433.23297491396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
174500.0,2.0,1.0,1010,5200,1.0,0,3,0,66,16,307774.4234693929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306500.0,3.0,2.25,2060,38377,1.0,0,4,500,43,21,299425.625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
445000.0,3.0,2.25,1990,7340,2.0,0,3,0,37,0,578530.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
433000.0,4.0,2.5,2280,7568,2.0,0,4,0,20,0,390080.79251011845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306000.0,3.0,2.5,1870,5874,2.0,0,3,0,16,0,320953.50360750506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
620000.0,3.0,2.25,1720,4000,1.5,0,4,270,100,0,879472.5902777709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245000.0,2.0,1.0,870,6150,1.0,0,3,0,80,27,293297.8142076557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238000.0,3.0,2.0,1020,1204,2.0,0,3,300,17,18,424261.1229867662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523000.0,3.0,1.5,1260,3135,1.5,0,3,0,90,0,625870.0487179538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522500.0,3.0,2.5,2370,7875,2.0,0,3,0,18,0,532245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000.0,3.0,1.0,1000,18513,1.0,0,3,0,81,25,360535.04938272224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375000.0,3.0,1.5,1100,1751,2.0,0,3,160,14,0,590622.1428571428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249000.0,3.0,2.25,1440,7673,1.0,0,3,500,39,0,284038.29337606154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
730100.0,4.0,2.5,3120,14300,2.0,0,3,0,18,0,579120.2021276596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
551000.0,2.0,2.0,2260,9604,1.0,0,3,0,31,12,487018.79032258067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375000.0,4.0,2.5,2790,7956,2.0,0,3,0,16,0,307774.4234693929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000.0,1.0,1.0,1140,6700,1.5,0,3,0,101,42,577306.4801587291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605000.0,3.0,2.25,1290,2500,2.0,0,4,0,34,0,944473.8615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205000.0,5.0,1.75,1730,5200,1.0,0,4,680,43,21,320953.50360750506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645000.0,4.0,2.5,3160,11380,2.0,0,3,0,38,12,610092.1931113505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
314000.0,4.0,2.5,2340,8990,2.0,0,3,0,18,0,335314.80354609573,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
330000.0,3.0,1.5,1170,4950,1.0,0,4,0,61,20,639103.4188034103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
490000.0,2.0,1.0,1160,5000,1.0,0,4,0,84,0,563247.5440616794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445000.0,3.0,3.0,1970,24318,1.0,0,3,0,11,0,444470.87179486157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000.0,5.0,4.25,6490,10862,2.0,3,4,2550,30,0,1015537.9166666626,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
377500.0,3.0,2.25,1410,1377,2.0,0,3,120,16,0,579120.2021276596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
480000.0,4.0,2.5,2430,5000,2.0,0,3,0,12,0,532245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804995.0,5.0,1.5,3360,5402,2.0,0,3,0,7,0,610092.1931113505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
675000.0,5.0,2.5,3200,6455,2.0,0,3,0,12,0,532245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611000.0,3.0,2.5,2134,1984,2.5,0,3,0,13,0,617569.578811372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
379950.0,3.0,3.25,1860,1787,3.0,0,3,0,14,0,379187.00883838633,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1270000.0,4.0,3.0,5520,8313,2.0,3,3,1950,13,0,795192.4976851852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500000.0,2.0,2.5,1310,1500,2.0,0,3,150,15,0,579599.7291666719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410000.0,3.0,2.0,1700,4250,1.0,0,3,810,77,0,740158.3194139077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415000.0,3.0,2.5,2480,8342,2.0,0,3,0,35,0,347928.7958479579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
297000.0,5.0,2.5,1970,8605,2.0,0,4,0,27,0,307614.58333332144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575550.0,4.0,2.5,2060,7475,1.0,0,3,620,36,0,634790.0235953258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
534640.0,3.0,2.5,2130,3500,1.0,0,4,920,27,0,578530.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
352500.0,3.0,2.25,1410,14110,1.0,2,3,240,34,21,532245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488000.0,2.0,2.0,1360,4688,1.0,0,3,580,77,0,595001.8816964297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732000.0,3.0,2.0,1940,55756,1.0,0,5,0,67,0,639103.4188034103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
215000.0,2.0,2.25,1610,2040,2.0,0,4,0,42,0,390080.79251011845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
592500.0,2.0,2.0,1420,9191,1.5,2,5,0,93,51,595001.8816964297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290000.0,4.0,2.5,1700,7280,2.0,0,4,0,33,0,284038.29337606154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
475000.0,2.0,1.0,1490,3825,1.0,0,3,630,92,0,563247.5440616794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000.0,3.0,2.5,2680,7757,2.0,0,3,0,31,12,286852.75734547875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1216000.0,4.0,2.5,3190,8684,1.0,3,5,1510,54,0,795192.4976851852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
290000.0,5.0,1.5,2120,7700,1.5,0,5,0,59,0,347928.7958479579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
